"","price_open","price_high","price_low","price_close","volume","price_adjusted","ref_date","ticker","ret_adjusted_prices","ret_closing_prices"
"714",5.1,5.13,5.05,5.12,21690800,5.12,2019-07-01,"VVAR3.SA",0.00986193293885607,0.00986193293885607
"715",5.13,5.45,5.12,5.45,51057600,5.45,2019-07-02,"VVAR3.SA",0.064453125,0.064453125
"716",5.51,6,5.51,5.99,78932900,5.99,2019-07-03,"VVAR3.SA",0.0990825688073393,0.0990825688073393
"717",6.14,6.33,6.06,6.24,58703900,6.24,2019-07-04,"VVAR3.SA",0.0417362270450752,0.0417362270450752
"718",6.23,6.49,6.1,6.35,46130300,6.35,2019-07-05,"VVAR3.SA",0.0176282051282051,0.0176282051282051
"719",6.46,6.84,6.41,6.75,53524900,6.75,2019-07-08,"VVAR3.SA",0.0629921259842521,0.0629921259842521
"720",7.18,7.35,6.62,6.73,109849700,6.73,2019-07-10,"VVAR3.SA",-0.00296296296296295,-0.00296296296296295
"721",6.87,6.9,6.45,6.5,54869100,6.5,2019-07-11,"VVAR3.SA",-0.0341753343239228,-0.0341753343239228
"722",6.61,6.69,6.26,6.52,59647800,6.52,2019-07-12,"VVAR3.SA",0.00307692307692298,0.00307692307692298
"723",6.9,7.03,6.73,7.03,61194500,7.03,2019-07-15,"VVAR3.SA",0.0782208588957056,0.0782208588957056
"724",7.19,7.21,7.02,7.13,45063300,7.13,2019-07-16,"VVAR3.SA",0.0142247510668563,0.0142247510668563
"725",7.13,7.34,7.02,7.31,42031100,7.31,2019-07-17,"VVAR3.SA",0.0252454417952315,0.0252454417952315
"726",7.29,7.5,7.26,7.38,37408000,7.38,2019-07-18,"VVAR3.SA",0.00957592339261293,0.00957592339261293
"727",7.38,7.45,7.05,7.15,32609600,7.15,2019-07-19,"VVAR3.SA",-0.0311653116531164,-0.0311653116531164
"728",7.22,7.29,6.91,7.05,30519800,7.05,2019-07-22,"VVAR3.SA",-0.0139860139860141,-0.0139860139860141
"729",7.08,7.08,6.87,6.92,24877500,6.92,2019-07-23,"VVAR3.SA",-0.0184397163120568,-0.0184397163120568
"730",6.98,7.33,6.94,7.32,33622600,7.32,2019-07-24,"VVAR3.SA",0.0578034682080926,0.0578034682080926
"731",7.4,7.42,7.07,7.1,34809600,7.1,2019-07-25,"VVAR3.SA",-0.0300546448087432,-0.0300546448087432
"732",7.18,7.34,7.04,7.34,27220800,7.34,2019-07-26,"VVAR3.SA",0.0338028169014084,0.0338028169014084
